,population,gdp,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,electricity_generation,energy_cons_change_twh,gas_electricity,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,nuclear_consumption,nuclear_electricity,oil_electricity,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,primary_energy_consumption,solar_electricity,wind_electricity,pec_copy
46,9893152.0,119577440665.6,546.94,-26.542399999999997,0.0,0.0,0.0,1237.4,3.5078000000000005,361.13,1.8646433527255526e+17,0.0,0.0,0.0,67.3092827586207,0.0,13.12,4.6482,0.27699999999999997,1537.0495999999998,20.5212,1138.178803141957,38.51,16.11,192.2662
47,9374030.0,156118029107.2,546.94,-21.2976,0.0,0.0,0.0,1237.4,-6.112884505021521,361.13,1.8646433527255526e+17,0.0,0.0,0.0,75.20497482211276,0.0,13.12,-20.1918,21.342,44649.0668,423.9596,1144.8366012170488,38.51,16.11,293.8746
48,8882148.0,134458850508.8,546.94,-19.9084,0.0,0.0,0.0,1237.4,10.832283582089554,361.13,1.8646433527255526e+17,0.0,0.0,0.0,36.913882758620694,0.0,13.12,4.632000000000001,1.7358,11688.918399999999,19.13202272727273,1140.634005675947,38.51,16.11,377.6672
49,8416077.0,485396635033.6,546.94,14.494800000000001,0.0,0.0,0.0,1237.4,-14.080512743313562,361.13,1.864643352725553e+17,0.0,0.0,0.0,42.689425615763554,0.0,13.12,3.0718,1.7765999999999997,428.36679999999996,13.529256818181818,1143.1398159874368,38.51,16.11,1085.8128000000002
50,7974462.0,29977566412.8,546.94,9.1152,0.0,0.0,0.0,1237.4,4.831521739130435,361.13,1.8646433527255526e+17,0.0,0.0,0.0,148.50604137931037,0.0,13.12,6.742,2.0322,1014.5129999999999,14.2268,1162.9763728789665,38.51,16.11,90.5018
51,7556019.0,116852103168.0,546.94,-1.784,0.0,0.0,0.0,1237.4,4.8040648648648645,361.13,1.8646433527255526e+17,0.0,0.0,0.0,37.19299137931036,0.0,13.12,0.9490000000000004,1.1872,1823.0248,20.0954,1176.6040642423802,38.51,16.11,211.9638
52,7159534.0,50098017075.2,546.94,0.0018000000000008454,0.0,0.0,0.0,1237.4,9.176375716014523,361.13,1.8646433527255533e+17,0.0,0.0,0.0,41.026449637023596,0.0,13.12,13.5512,1.5617999999999999,429.3418,9.5594,1174.9180657985307,38.51,16.11,83.47319999999999
53,6851115.0,71568467148.8,546.94,1.9732000000000003,0.0,0.0,0.0,1237.4,3.8637332622601277,361.13,1.8646433527255526e+17,0.0,0.0,0.0,36.913882758620694,0.0,13.12,19.950600000000005,2.4898,715.2656,11.5178,1196.6512874410137,38.51,16.11,471.2178
54,6626142.0,51415896883.2,546.94,5.010800000000001,0.0,0.0,0.0,1237.4,9.69831522311715,361.13,1.8646433527255626e+17,0.0,0.0,0.0,38.81584547791894,0.0,13.12,198.43120000000002,1.7338,457.1624,9.7432,1203.5837271258881,38.51,16.11,409.198
55,6480237.0,58016037478.4,546.94,-20.5166,0.0,0.0,0.0,1237.4,-6.691807608299959,361.13,1.8646433527255526e+17,0.0,0.0,0.0,39.59642672413794,0.0,13.12,-27.4772,1.5543999999999998,429.54119999999995,9.559999999999999,1197.5825174752863,38.51,16.11,1091.7108
56,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1244.1202986316482,38.51,16.11,1472.2294
57,6409250.0,449407479603.2,546.94,3.591,0.0,0.0,0.0,1237.4,-5.5729797276172945,361.13,1.8646433527255526e+17,0.0,0.0,0.0,45.88665548589343,0.0,13.12,5.087000000000001,7.6372,14511.974200000002,89.502895,1269.9067317420418,38.51,16.11,1472.2294
